company,jobrequest,salary,tags,title 
北京糯米网科技发展有限公司,"百度是卓越的AI人工智能，无人驾驶Apollo，人脸识别，语音识别、中文搜索引擎的公司，百度本地广告事业部隶属于百度搜索公司，负责百度本地直通车、百度聚屏等商业产品的研发、运营和销售，通过聚合百度技术、流量和资源为3600行本地商户构建涵盖“流量、内容、转化”的全场景本地营销解决方案，是百度搜索公司一支重要的变现团队。,使命：用科技让复杂的世界更简单,价值观：简单可依赖, ,：无责任底薪+提成/绩效奖金+餐补+交通补贴+通讯补贴+五险一金+商业保险+差旅报销,：,1、入职即购买五险一金及补充医疗保险，公积金按照深圳最优比例购买；,2、享有法定节假日、午餐补贴、高温福利、节假日礼品、入职体检、年度体检、定期团建等福利；,3、社会工龄满一年，带薪年假不低于10天，且年假天数逐年增长。, ,：,1、培训体系完善、学习成长平台：,公司设有百度大学，为百度员工提供，线上和线下系统化培训。,线下培训课堂提供：新员工培训、入职培训、黄埔计划（管理层培训）、储备干部培训、产品知识培训、销售技巧培训等各类系统化个性化培训；,线上培训：可在线学习百度体系所有公开培训资料。,2、发展空间广阔、基于能力的职业,：,让优秀的人才脱颖而出，公司90%的内部管理岗位为内部竞聘——,销售顾问--＞高级销售顾问--＞储备干部--＞销售主管--＞销售经理--＞销售总监；, ,：,1、维护及服务百度直通车的大客户并提供增值服务；,2、为客户提供专业的咨询意见，保证客户使用百度直通车服务的推广效果，完成公司下达的业绩指标；,3、分析客户产品和行业状况，提供及定制相应增值方案，提升客户使用效果；,4、协助推进公司运营项目的落地执行；,5、负责百度直通车客户的上线及合同资料归档工作。, ,：,1、大专及以上学历；,2、1年以上相关工作经验，具有电话销售或SEO客服工作经验者优先考虑；,3、熟悉电话销售或客户服务的业务模式；,4、普通话标准，口齿清晰，具备优秀的沟通表达能力及较强的客户服务意识；,5、熟练使用Office办公软件；,6、热情开朗，积极上进，具有良好的团队合作精神，能够承受较大的工作压力。, ,深圳市南山区高新中二道5号生产力大楼D座4F百度分公司",1-2万/月,深圳-南山区  |  1年经验  |  大专  |  招10人  |  08-13发布,百度本地广告增值顾问（深圳）
阿里巴巴集团,,,杭州  |  3-4年经验  |  本科  |  招2人  |  08-14发布,人工智能实验室-自动驾驶算法软件产品专家-杭州(职位编号：GP062225)
北京糯米网科技发展有限公司,"【工作内容】,1.以电话方式发掘并追踪潜在客户，积累客户资源，销售“百度推广”产品，完成每月销售指标；                                 ,2.发掘分析客户推广需求，把握销售机会，与客户谈判促成合作，全程跟踪完成商务谈判、签单、回款,3.快速有效解决客户的咨询、疑问、投诉、建议及反馈，提高客户满意度；,4.挖掘自身潜力，收集一线营销信息、用户意见、市场信息、竞争方信息；,【任职要求】,1.销售经验不限；具有互联网、保险、广告等收费推广工作经验者优先,2.热爱销售工作； ,3.有梦想、敢拼搏、敢于挑战高薪；,4.个性果敢，正能量，Open,善分享，有较强的好胜心；,5.内驱力强，结果导向。,【福利待遇】,1、入职即购买五险一金及补充医疗保险，公积金按照深圳最优比例购买；,2、享有法定节假日、午餐补贴、高温福利、节假日礼品、入职体检、年度体检、定期团建等福利；,3、社会工龄满一年，带薪年假不低于10天，且年假天数逐年增长。,百度是卓越的AI人工智能，无人驾驶Apollo，人脸识别，语音识别、中文搜索引擎的公司，百度本地广告事业部隶属于百度搜索公司，负责百度本地直通车、百度聚屏等商业产品的研发、运营和销售，通过聚合百度技术、流量和资源为3600行本地商户构建涵盖“流量、内容、转化”的全场景本地营销解决方案，是百度搜索公司一支重要的变现团队。,使命：用科技让复杂的世界更简单,价值观：简单可依赖,深圳市南山区科技中三路生产力大楼D栋4F百度分公司",1-2万/月,深圳-南山区  |  1年经验  |  大专  |  招10人  |  08-13发布,百度本地广告大客户销售（深圳）
北京糯米网科技发展有限公司,"百度是卓越的AI人工智能，无人驾驶Apollo，人脸识别，语音识别、中文搜索引擎的公司，百度本地广告事业部隶属于百度搜索公司，负责百度本地直通车、百度聚屏等商业产品的研发、运营和销售，通过聚合百度技术、流量和资源为3600行本地商户构建涵盖“流量、内容、转化”的全场景本地营销解决方案，是百度搜索公司一支重要的变现团队。,使命：用科技让复杂的世界更简单,价值观：简单可依赖,薪资构成：无责任底薪+提成/绩效奖金+餐补+交通补贴+通讯补贴+五险一金+商业保险+差旅报销,其他福利：法定标准假期、带薪年假、节日福利、团队激励、团建活动、生日礼品、节日庆祝、入职体检、健康体检，高端年会，激励卡、生育津贴等,：,1、培训体系完善、学习成长平台：,公司设有百度大学，为百度员工提供，线上和线下系统化培训。,线下培训课堂提供：新员工培训、入职培训、黄埔计划（管理层培训）、储备干部培训、产品知识培训、销售技巧培训等各类系统化个性化培训；,线上培训：可在线学习百度体系所有公开培训资料。,2、发展空间广阔、基于能力的职业晋升公正通道：,让优秀的人才脱颖而出，公司90%的内部管理岗位为内部竞聘——,销售顾问--＞高级销售顾问--＞储备干部--＞销售主管--＞销售经理--＞销售总监；,：,1、维护及服务百度直通车的大客户并进行二次开发；,2、为客户提供专业的咨询意见，保证客户使用百度直通车服务的推广效果，完成公司下达的业绩指标；,3、分析客户产品和行业状况，提供及定制相应增值方案，提升客户使用效果；,4、协助推进公司运营项目的落地执行；,5、负责百度直通车客户的上线及合同资料归档工作。,：,1、大专及以上学历；,2、1年以上相关工作经验，具有电话销售或电话客服工作经验者优先考虑，具有传统媒体广告销售经验优先考虑；,3、熟悉电话销售或客户服务的业务模式；,4、普通话标准，口齿清晰，具备优秀的沟通表达能力及较强的客户服务意识；,5、熟练使用Office办公软件；,6、热情开朗，积极上进，具有良好的团队合作精神，能够承受较大的工作压力。,东莞市南城区鸿福路106号南峰中心3楼百度东莞分公司",1-2万/月,东莞-南城区  |  1年经验  |  大专  |  招5人  |  08-13发布,百度本地广告增值顾问（东莞）
阿里巴巴集团,,,杭州  |  3-4年经验  |  硕士  |  招1人  |  08-14发布,菜鸟-ET实验室-项目经理-mengsheng(职位编号：GP061886)
阿里巴巴集团,,,杭州  |  3-4年经验  |  本科  |  招3人  |  08-14发布,人工智能实验室-机器人算法专家-杭州(职位编号：GP060060)
阿里巴巴集团,,,杭州  |  3-4年经验  |  本科  |  招2人  |  08-14发布,人工智能实验室-自动驾驶物流车产品专家-杭州(职位编号：GP058958)
阿里巴巴集团,,,杭州  |  3-4年经验  |  本科  |  招2人  |  08-14发布,人工智能实验室-自动驾驶项目管理专家-杭州(职位编号：GP058412)
阿里巴巴集团,,,杭州  |  5-7年经验  |  本科  |  招3人  |  08-14发布,菜鸟-ET实验室-前端研发工程师/研发专家(职位编号：GP050210)
阿里巴巴集团,,,杭州  |  5-7年经验  |  本科  |  招3人  |  08-14发布,菜鸟-ET实验室-Java研发工程师/专家(职位编号：GP050208)
深圳联友科技有限公司,,3-8千/月,广州-花都区  |  2年经验  |  本科  |  招2人  |  08-14发布,嵌入式系统单元测试工程师
深圳联友科技有限公司,,0.6-1万/月,广州-花都区  |  2年经验  |  本科  |  招1人  |  08-14发布,嵌入式软件工程师（新能源系统)
深圳联友科技有限公司,,1-1.5万/月,广州-花都区  |  3-4年经验  |  本科  |  招1人  |  08-14发布,嵌入式硬件开发工程师
深圳联友科技有限公司,,0.6-1.2万/月,广州-花都区  |  3-4年经验  |  本科  |  招1人  |  08-14发布,高级嵌入式软件工程师（LINUX)
深圳联友科技有限公司,,0.6-1万/月,广州-花都区  |  2年经验  |  本科  |  招4人  |  08-14发布,嵌入式安卓软件工程师
深圳联友科技有限公司,,1-1.5万/月,广州-花都区  |  3-4年经验  |  本科  |  招1人  |  08-14发布,单片机软件开发工程师（通用软件）
深圳联友科技有限公司,,1-1.5万/月,广州-花都区  |  3-4年经验  |  本科  |  招1人  |  08-14发布,汽车电子高级软件工程师（BCM&PEPS）
广州赛特智能科技有限公司,"岗位职责：,1、根据任务清单，独立完成一般功能的设计和实现；,2、参与项目的设计、验证、软件系统的规划等工作；,3、完成软件系统的开发、测试、现场调试及完善；,4、负责软件相关文档编写以及维护，并进行归档；,5、遵守公司规章制度，完成领导交办的其他任务。,职位要求：,1、计算机、通信相关专业，本科及以上学历； 条件优秀的应届毕业生也可；,2、熟悉C++、熟悉面向对象原理，了解STL相关知识，了解C/S架构，熟悉常用的数据结构和了解常用设计模式，熟悉多线程/进程及线程间同步互斥；,3、熟悉数据库的使用，如MySQL；,4、掌握TCP/IP原理，熟悉网络编程经验；,5、熟悉Qt/QML相关开发优先，熟悉后台服务器开发优先；,6、良好的协调沟通能力，有较强的团队合作精神。",4.5-6千/月,广州-黄埔区  |  无工作经验  |  本科  |  招3人  |  08-14发布,软件工程师（实习）
广州赛特智能科技有限公司,"岗位职责,1、熟悉电气系统、自动化设备装配、设备配线、设备调试、软件调试； ,2、协助客户使用智能设备系统软件，完成培训、验收等工作； ,3、与现场调试相关的文件编写工作，如施工调试计划、调试大纲、验收大纲等； ,4、产品研发或改善过程中的技术异常沟通和协调处理，与外部单位的沟通及监管。,职位要求： ,1、电气/电子/自动化/计算机相关专业，本科及以上学历； ,2、两年及以上非标电气监控自动化系统设计相关工作经验，熟练使用AutoCAD等相关设计软件，熟练使用Office等办公软件； ,3、熟悉监控设备、自动化产品或机器人相关智能类产品的应用调试； ,4、熟悉电路原理相关经验优先；,5、有C++工作经验者优先； ,6、良好的协调沟通能力，有较强的团队合作精神。",0.4-1.3万/月,广州-黄埔区  |  5-7年经验  |  本科  |  招2人  |  08-14发布,电气工程师
杭州谱地新能源科技有限公司,"1.负责汽车电子产品项目软件需求开发与方案设计；,2.负责汽车电子产品项目软件模块开发；,3.参与汽车电子产品项目系统软件集成和系统调试；,4.负责产品测试设备及监控、标定软件设计；,5.进行技术资料的收集、存档，项目相关文档的编制、整理及归档工作,岗位要求：,1..本科以上学历，汽车工程、自动控制、电子与通信等相关专业；,2.掌握C语言编程，熟悉单片机应用及嵌入式系统的分析、设计、编码和调试，,3.熟悉车身网络，CAN/LIN协议，具有完整的汽车CAN总线网络协议制定与仿真项目开发与测试经验者优先；,4.有汽车电子零部件行业工作经验者优先；,5.能承担较大工作压力，具备良好的沟通能力和团队合作精神，工作态度好、责任心强,  公司网站： http://www.puditech.com/ ,职业发展条件与展望：,1.团队技术总工具备20年项目研发经验，并涉及DSP设计、通讯技术、传感侦测、微波技术、安卓系统等多种软硬开发技术，团队成员可获得较深的技术辅导与培养机会；,2.研发项目面向汽车ADAS相关前沿领域（无人驾驶分系统），属于行业内相对高成长性产业，研发成员有机会涉及较多的新技术；,3.公司属于强劲发展前期，急需培养有志于汽车智能化领域发展的年轻人才，其个人有较多机会获得项目经历与职位的提升；, , ,薪酬福利：五险，年终奖、年休假、高温补贴、节假日补贴、团队活动、公司旅游、餐费补贴",8-10万/年,杭州-余杭区  |  1年经验  |  本科  |  招2人  |  08-14发布,嵌入式软件工程师
广州赛特智能科技有限公司,"岗位职责:,1、负责公司机器人设备的现场调试、现场安装工作；,2、负责公司机器人设备的售后维护，协助客户解决在使用中的各种问题；,3、协助公司完成机器人设备的售后培训工作；,4、记录客户在机器人使用过程中产生的各种需求，及时反馈。,任职要求：,1、大专以上学历，计算机，自动化，电子技术等相关专业，1年以上工作经验，优秀应届生亦可；,2、动手能力较强，有一定的电气零部件安装和维修能力；,3、具备较好的软件应用水平，熟悉Linux系统基本操作优先；,4、工作认真负责，具备良好的沟通和表达、讲解能力，对待客户热情仔细，拥有良好的客户服务意识和高度责任感；,5、能适应短期出差。",4-6千/月,广州-黄埔区  |  1年经验  |  大专  |  招2人  |  08-14发布  |  机械工程及自动化 电子信息工程,技术支持工程师
广州赛特智能科技有限公司,"1、熟悉单片机、DSP等嵌入式系统开发；,2、 有电机控制相关经验优先；,3、 能够绘制PCB，并进行电路调试；,4、有良好的分析和解决问题能力，逻辑思维清晰严谨；,5、专科及以上学历，电子、通信等相关专业，有2年以上相关工作经验；,6、精通任意一种及以上PCB设计软件开发工具(如Protel)；,7、 能够设计原理图，熟悉单片机、DSP工作原理；,                            ,8、 善于沟通， 责任心强，具有较强的抗压及应变能力。",0.9-2.1万/月,广州-黄埔区  |  5-7年经验  |  本科  |  招3人  |  08-14发布,嵌入式硬件工程师
广州赛特智能科技有限公司,"岗位职责：,1、熟悉单片机、DSP等嵌入式系统开发；,2、有电机控制相关经验；,3、能够绘制原理图及PCB，并进行电路调试。,任职要求：,1、具有良好的思想政治素质、道德品质和职业操守；,2、具有较高的个人综合素质和较强的协调处理能力、良好的纪律性、团队合作以及敬业精神；,3、具有良好的心理素质和履行职责的身体素质；,                                ,4、具有严谨、稳重、敢于承担的做事风格。",0.6-1.2万/月,广州-黄埔区  |  3-4年经验  |  大专  |  招10人  |  08-14发布,电子电路、自动化、电气工程师
,,,,
广州赛特智能科技有限公司,"1、计算机、自动化相关专业，硕士及以上学历；,2、C/C++基础扎实，丰富的面向对象设计的实践和经验；,3、网络、多线程、分布式调度、缓存、数据库应用经验丰富；,4、具有良好的沟通能力，有较强的逻辑分析能力和学习总结能力；,5、工作主动性强，具体团队协作精神，能够承受一定的工作压力；,                    ,6、对调度算法有经验者优先。",1-1.5万/月,广州-黄埔区  |  5-7年经验  |  本科  |  招2人  |  08-14发布,调度算法工程师
广州赛特智能科技有限公司,,6-8千/月,广州-黄埔区  |  2年经验  |  大专  |  招5人  |  08-14发布,测试工程师
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招10人  |  08-13发布,网店/淘宝运营转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,物业管理转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,网店/淘宝客服转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招8人  |  08-13发布,通信技术工程转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,激光/光电子技术转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,物流专员转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,建筑工程转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  中专  |  招2人  |  08-13发布,模具转IT技术开发
武汉极客营信息技术有限公司,,6-8千/月,武汉-武昌区  |  无工作经验  |  大专  |  招2人  |  08-13发布,固废处理工程师转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招2人  |  08-13发布,分拣员转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,生产计划/物流管理转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,房地产内勤转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,房地产客服转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,测绘/测量转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,装配工程转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,电力工程转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,奢侈品业务员转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,公关/媒介转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,环保工程转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,环保检测转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,医药销售代表转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,美术编辑转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,玩具设计转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,机电工程转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,工程/机械绘图员转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,汽车电子工程转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,水利/水电转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,会计转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,售前/售后技术支持转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招4人  |  08-13发布,普工/操作工转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,安全员转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招4人  |  08-13发布,电分操作员转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招8人  |  08-13发布,汽车电子工程转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,文案/策划转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招2人  |  08-13发布,保险内勤转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招4人  |  08-13发布,美术编辑转IT技术
武汉极客营信息技术有限公司,,6-8千/月,武汉-武昌区  |  无工作经验  |  大专  |  招2人  |  08-13发布,销售运营专员/助理转IT技术
武汉极客营信息技术有限公司,,6-8千/月,武汉-武昌区  |  无工作经验  |  大专  |  招1人  |  08-13发布,销售行政专员/助理转IT技术
武汉极客营信息技术有限公司,,6-8千/月,武汉-武昌区  |  无工作经验  |  大专  |  招2人  |  08-13发布,机械制图员转IT技术开发
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,普工/操作工转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,电力工程转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,生物工程/生物制药转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招6人  |  08-13发布,业务跟单转IT技术
北京主线科技有限公司,"  ,1、负责公司车辆的保险、验车、保养、维修等工作,  ,2、跟踪采集无人驾驶车的数据,  ,3、深入项目一线，负责项目内、外部沟通协调工作,  ,4、负责每日跟进项目进度，对项目开展过程中出现的问题作为接口人及时汇报上级解决,  ,5、负责整理、维护项目过程中所输出的重要文档,  ,  ,  ,1、理工类本科及以上学历，有人工智能、无人驾驶、互联网等相关行业工作经验者优先,  ,2、性格乐观开朗、积极向上，语言表达、沟通能力强，善于交流，有亲和力,  ,3、工作踏实，有责任心，具有抗压能力和良好的团队合作精神,  ,4、可接受短期频繁出差，执C1牌照，无不良驾驶记录,  ,5、注重公司机密，有团队合作意识和敬业精神,■我们的福利,1、丰厚的薪资奖金，核心岗位期权奖励+提供北京/天津/上海市户口指标,2、完善的七险一金,3、弹性工作制、免费工作餐及下午茶,4、丰富的团队活动及员工关怀活动,5、和善的老板及轻松的工作氛围,6、地处北京中关村核心区，交通便利,7、实习生/应届生由资深工程师“一对一”带领指导，并对优秀者提供转正机会",0.8-1.5万/月,北京  |  无工作经验  |  本科  |  招1人  |  08-13发布,项目助理
北京主线科技有限公司,"1、 收集、跟踪、汇总和分析国家及行业相关法律、法规与新政策，并根据相关政策积极组织项目申报工作； ,2、 负责国家、省、市各级基金项目和资质、荣誉的申报资料准备及对外政府主管部门的联络工作； ,3、整理公司全年项目申报计划、对申报项目进行可行性分析、推进意见及前期准备；,4、收集项目申报、批复文件等相关数据，并进行文字汇总、编写申报材料；,5、查找、搜集公司各类产品的项目申报信息及相关部门的沟通与协调；,6、及时了解行业动态及相关部委的政策，并搜集有价值的行业信息及政策信息；,7、负责项目、奖励、 资质等材料编写工作；,8、关注专利、著作权申报情况；,9、积极向公司相关部门了解是否有符合国家相关产业政策的项目，并按时完成申报；,10、公司领导交办的其他事务。,任职条件：,1、本科及以上学历，有人工智能、无人驾驶、互联网等相关行业的项目申报工作经验者优先；,2、熟悉政府项目操作流程，有极强的的分析能力、沟通能力，对科技政策、市场有深入的了解，具有良好的文字功底，能独立完成政府部门的公关及对接以及项目材料撰写工作；,3、具备公关、外联工作经验，具有法律背景经验优先考虑；,4、性格乐观开朗、积极向上，语言表达、沟通能力强，善于交流，有亲和力；,5、工作踏实，有责任心，具有抗压能力和良好的团队合作精神；,6、能够适应出差；,7、注重公司机密，有团队合作意识和敬业精神。,■我们的福利,1、丰厚的薪资奖金，核心岗位期权奖励+提供北京/天津/上海市户口指标,2、完善的七险一金,3、弹性工作制、免费工作餐及下午茶,4、丰富的团队活动及员工关怀活动,5、和善的老板及轻松的工作氛围,6、地处北京中关村核心区，交通便利,7、 实习生及应届生由资深工程师“一对一”带领指导，并对优秀者提供转正机会",0.5-1万/月,北京  |  无工作经验  |  本科  |  招1人  |  08-13发布,市场专员
北京主线科技有限公司,"岗位职责：,1、 收集、跟踪、汇总和分析国家及行业相关法律、法规与新政策，并根据相关政策积极组织项目申报工作； ,2、 负责国家、省、市各级基金项目和资质、荣誉的申报资料准备及对外政府主管部门的联络工作； ,3、整理公司全年项目申报计划、对申报项目进行可行性分析、推进意见及前期准备；,4、收集项目申报、批复文件等相关数据，并进行文字汇总、编写申报材料；,5、查找、搜集公司各类产品的项目申报信息及相关部门的沟通与协调；,6、及时了解行业动态及相关部委的政策，并搜集有价值的行业信息及政策信息；,7、负责项目、奖励、 资质等材料编写工作；,8、关注专利、著作权申报情况；,9、积极向公司相关部门了解是否有符合国家相关产业政策的项目，并按时完成申报；,10、公司领导交办的其他事务。, ,任职条件：,1、本科及以上学历，有人工智能、无人驾驶、互联网等相关行业的项目申报工作经验者优先；,2、熟悉政府项目操作流程，有极强的的分析能力、沟通能力，对科技政策、市场有深入的了解，具有良好的文字功底，能独立完成政府部门的公关及对接以及项目材料撰写工作；,3、具备公关、外联工作经验，具有法律背景经验优先考虑；,4、性格乐观开朗、积极向上，语言表达、沟通能力强，善于交流，有亲和力；,5、工作踏实，有责任心，具有抗压能力和良好的团队合作精神；,6、能够适应出差；,7、注重公司机密，有团队合作意识和敬业精神。,■我们的福利,1、丰厚的薪资奖金，核心岗位期权奖励+提供北京/天津/上海市户口指标,2、完善的七险一金,3、弹性工作制、免费工作餐及下午茶,4、丰富的团队活动及员工关怀活动,5、和善的老板及轻松的工作氛围,6、地处北京中关村核心区，交通便利,7、 实习生及应届生由资深工程师“一对一”带领指导，并对优秀者提供转正机会",0.8-1.5万/月,北京  |  无工作经验  |  本科  |  招若干人  |  08-13发布,项目申报经理
北京主线科技有限公司,"  ,1、 收集、跟踪、汇总和分析国家及行业相关法律、法规与新政策，并根据相关政策积极组织项目申报工作；  ,  ,2、 负责国家、省、市各级基金项目和资质、荣誉的申报资料准备及对外政府主管部门的联络工作；  ,  ,3、整理公司全年项目申报计划、对申报项目进行可行性分析、推进意见及前期准备；,  ,4、收集项目申报、批复文件等相关数据，并进行文字汇总、编写申报材料；,  ,5、查找、搜集公司各类产品的项目申报信息及相关部门的沟通与协调；,  ,6、及时了解行业动态及相关部委的政策，并搜集有价值的行业信息及政策信息；,  ,7、负责项目、奖励、 资质等材料编写工作；,  ,8、关注专利、著作权申报情况； ,  ,9、积极向公司相关部门了解是否有符合国家相关产业政策的项目，并按时完成申报；,  ,10、公司领导交办的其他事务。,  ,  ,  ,1、理工类本科及以上学历，有人工智能、无人驾驶、互联网等相关行业的项目申报工作经验者优先；,  ,2、熟悉政府项目操作流程，有极强的的分析能力、沟通能力，对科技政策、市场有深入的了解，具有良好的文字功底，能独立完成政府部门的公关及对接以及项目材料撰写工作；,  ,3、具备公关、外联工作经验，具有法律背景经验优先考虑；,  ,4、性格乐观开朗、积极向上，语言表达、沟通能力强，善于交流，有亲和力；,  ,5、工作踏实，有责任心，具有抗压能力和良好的团队合作精神；,  ,6、能够适应出差；,  ,7、注重公司机密，有团队合作意识和敬业精神。,■我们的福利,  ,1、丰厚的薪资奖金，核心岗位期权奖励+提供北京/天津/上海市户口指标,  ,2、完善的保险及公积金缴纳,  ,3、弹性工作制、丰富的团队活动及员工关怀活动,  ,4、人性化的福利保障制度，节假日补贴多多,  ,5、和善的老板及轻松的工作氛围,  ,6、实习生/应届生由资深工程师“一对一”带领指导，并对优秀者提供转正机会",0.8-1.5万/月,上海-浦东新区  |  无工作经验  |  本科  |  招若干人  |  08-13发布,项目申报员
北京主线科技有限公司,"岗位职责：,负责自动驾驶算法的嵌入式移植与产品落地，配合算法开发人员进行优化；, ,任职要求：,1、计算机科学、自动化、电子工程或相关专业,2、 熟悉Linux常用操作，具有扎实的C/C++/Python编程功底，对结构算法、代码运行效率、性能等有较好的把握,3、熟悉嵌入式平台算法移植优化和并行算法设计, ,加分项：,1、熟悉基本图像处理算法、熟悉OpenCV等开源工具,2、 有X86、ARM或其他CPU体系结构性能调优经验，熟悉AVX或NEON等指令集,3、熟悉Nvidia/QualCommAdreno/ARMMali等GPU体系结构调优经验，有CUDA或OpenCL在GPU上的编程经历,■我们的福利,1、丰厚的薪资奖金，核心岗位期权奖励+提供北京/天津/上海市户口指标,2、完善的七险一金（法定五险+补充医疗+意外险+公积金）,3、弹性工作制、免费下午茶、丰富的团队活动及员工关怀活动,4、人性化的福利保障制度，节假日补贴多多,5、和善的老板及轻松的工作氛围,6、地处北京中关村核心区，交通便利，办公环境高大上,7、实习生/应届生由资深工程师“一对一”带领指导，并对优秀者提供转正机会",2-4万/月,北京  |  无工作经验  |  硕士  |  招若干人  |  08-13发布,高级算法优化工程师
武汉环宇智行科技有限公司,"岗位职责：,开发/实现/评估/部署机器人运动规划，车辆建模和运动学中的算法;,开发／集成满足复杂场景和任务要求的无人驾驶规划算法,岗位要求：,熟悉基于Linux系统的开发工作；,熟悉C/C++编程语言；,高标准代码质量、可维护性和性能；,有一定的算法研发能力，熟知基本算法和算法优化的方法和思路；,良好的团队合作精神；,有较强的数学基础者优先，有规划相关算法（例如A *，避障）开发经验者优先。",0.8-2万/月,武汉-东湖新技术产业开发区  |  无工作经验  |  本科  |  招1人  |  08-13发布,规划算法工程师(cc++)
武汉极客营信息技术有限公司,,3-4.5千/月,武汉-武昌区  |  无工作经验  |  大专  |  招1人  |  08-13发布,园林景观设计转IT技术
武汉极客营信息技术有限公司,,4.5-6千/月,武汉-武昌区  |  无工作经验  |  大专  |  招5人  |  08-13发布,技术支持转IT技术开发
