company,jobrequest,salary,tags,title
北京尖峰计算机系统有限公司武汉分公司,"    职位描述：    ,1、本科及以上学历，985/211优先,2、计算机、数学、统计学等相关专业，具有硕士以上学位优先考虑；,3、两年以上算法研究工作经验，至少有一个自然语言处理类项目的开发实施经验；,4、熟悉自然语言处理与文本挖掘相关技术，并能进行文本处理、抽取，词向量计算，文本建模（文本分类、聚类、相似度计算、语义分析等）；,5、理解机器学习算法，有相关算法应用经验和研发能力；,6、熟练使用至少一种开源机器学习工具，如Tensorflow、MXNet、Torch、Deep4J等；,7、熟悉python语言；,8、有NLP领域的理论基础和实践经验，参与开发过相关的中大型系统； ,9、具有良好的沟通能力和良好的团队合作精神。,1、从事自然语言处理、机器学习等方面的算法研究工作；,2、负责探索非结构化文本理解、知识抽取等技术问题，开发文本挖掘应用；,                                                ,3、其他与自然语言处理、网络爬虫、数据挖掘、机器学习相关的工作。",0.8-1.5万/月,武汉  |  1年经验  |  本科  |  招若干人  |  08-14发布,AI算法工程师
上海态特网络科技有限公司,,0.9-1.2万/月,上海-黄浦区  |  3-4年经验  |  本科  |  招2人  |  08-14发布,资深软件测试工程师
上海诺勤信息科技有限公司,"2、参与设计相关算法的数据处理、训练、推理等过程的系统架构，提升算法系统的性能和业务指标；,3、使用包括深度学习在内的最新算法在模式识别、WEB安全等领域的研发和创新。,职位要求：,1. 全日制本科或以上学历，计算机、数学相关专业优先；,2. 精通常用算法和数据结构，对机器学习算法有较强的实践能力，熟悉基于GPU/CPU的相关机器学习算法，熟悉WEB安全攻击检测技术者优先；,3. 熟练使用Python编程语言，熟练使用Linux系统 ；,4. 熟悉TensorFlow深度学习框架；,5. 1年以上机器学习研发与业务应用经验，对机器学习算法原理有深刻理解，有丰富的机器学习、深度学习算法应用经验；,6. 熟悉Hadoop优先。,我们为您提供：,1、合理的薪酬绩效体系，完善的人才培养机制及晋升机制；,2、五险一金及带薪年假；,3、节假日礼赞+春节礼赞+员工生日会+官方微信福利；,4、优秀团队旅游+员工拓展+茶欢会+部门活动餐饮基金；,5、完善的人才培养机制及晋升机制；,6、具竞争力的薪酬机制+年终激励奖金。,联系我们：,官 网：www.norgin.com;,联系电话：021 51699669;,邮 箱：HR@norgin.com,地 址：上海市闸北区柳营路305号;,附近线路：A、地铁8号线西藏北路站；B、地铁1号线延长路站；,　　　　　C、柳营路平型关路站：98路、108路、518路。",0.8-1.2万/月,上海-徐汇区  |  2年经验  |  本科  |  招4人  |  08-14发布  |  计算机科学与技术 计算机信息管理,深度学习工程师
易鑫集团,"1. 负责易鑫集团人工智能算法和模型（如：深度学习）的研发和优化， 应用场景包括OCR、目标检测/识别、人脸识别、图像分类、视频内容分析/风险识别等互联网内容感知与风控。 , 2. 模型的工程化、落地及持续调优。,任职资格:,1. 计算机（机器学习、人工智能等方向）、数学、统计学或相关专业本科及以上学历，五年以上工作经验，或博士二年以上工作经验，特别优秀者除外。 , 2. 熟悉机器学习算法，特别是有异常检测、图、NLP和深度学习算法经验者优先；具有分布式数据处理框架（Hadoop/Hive/HBase/Spark/Storm）的使用经验更佳； , 3. 扎实的编程基础，精通至少一门编程语言和熟悉SQL查询语法。熟练Python、R优先，具有Java开发经验更佳； , 4. 有风控或反欺诈行业经验者优先； , 5. 发表过人工智能国际顶级会议/期刊论文或有大规模商用产品转化经验者优先, 6. 有良好的数据敏感度，对数据分析有持久的热情和兴趣； , 7. 执着于复杂问题的研究，同时对于复杂问题，擅长进行开放性问题的探索，并对寻求新的思路和方法尤其热衷，并可以将研究结果实现于问题的解决；, 8. 喜欢人才的培养，喜欢和不同的人讨论新的观点，拥有极佳的学习及包容心态和热衷于尝试构建独特的思维体系。 , 9. 具有跟产品经理和技术工程师就数据分析结果进行良好沟通的能力；具有良好的团队协调工作能力。",2.5-4万/月,北京  |  5-7年经验  |  硕士  |  招1人  |  08-14发布,资深算法工程师(J11485)
游瑞世纪（北京）管理咨询有限公司,,4-6万/月,北京-海淀区  |  无工作经验  |  本科  |  招5人  |  06-19发布  |  数学与应用数学 软件工程,高级NLP算法工程师[互联网智能金融]
壹沓科技（上海）有限公司,"工作职责,1、 基于大数据工具设计ETL流程，处理爬虫及日志等数据,2、 文本数据的向量数、数值化，语义相似度的计算，包括词、短语及整句的级别,3、 文本数据中的关键信息抽取，包括网页数据中时间标题内容的提取,4、 与业务对接设计开发业务所需维度的数据接口,任职要求,1、统计学，数学，计算机等相关专业本科及以上学历。,2、拥有较为丰富的自然语言处理、机器学习、深度学习方面的项目经验,3、熟悉常用机器学习算法，熟悉深度学习算法,4、工程实现能力强，能够胜任包括数据清洗、原型实现、训练调优、线上算法各个阶段的研发任务,5、思路清晰，表达能力强；良好的团队合作精神",2-5万/月,上海-静安区  |  无工作经验  |  招若干人  |  06-20发布,高级NLP工程师
广东云锐网络科技有限公司,"工作职责,1、带领工程师，设计并实现在线广告相关的自然语言处理算法；,2、根据具体的行业语境和相关语料，实现文章自动撰写；,3、对大规模文本数据进行语义分析和挖掘；,职位要求,1、计算机科学或相关专业，2年左右工作经验；,2、从事自然语言处理方向的研究，包括但不限于关键词提取、文本分类、文本生成等；,3、熟悉深度学习技术，并有深度神经网络在NLP领域的的应用经验；,4、熟悉GPU编程，熟练使用CUDA等主流GPU编程语言者优先；,5、在NLP知名会议（ACL, EMNLP, COLING等）或权威期刊发表优秀论文者优先。",1-2万/月,广州-花都区  |  2年经验  |  本科  |  招1人  |  06-20发布  |  计算机科学与技术 软件工程,算法工程师（NLP)
深圳百诺国际生命科技有限公司,"1、利用统计、NLP、机器学习等相关知识对题目、结构化和非结构化的内容进行梳理、归类、挖掘，对其中蕴含的知识点进行分析, 构建不同科目学习的知识图谱,2、设计根据规则的动态学习内容生成算法,3、分析用户的知识点掌握情况，设计合理的出题规则,4、关注业务，关注数据，围绕业务目标，发挥自我创造力和生产力来实现业务需求,5、带领，培养初级,中级工程师按时按质完成任务, 进行软件设计、代码的审核,6、对技术、产品、自己都要有高追求和高要求,1、机器学习、NLP、教育技术信息/测量、统计学等领域的硕士或博士,2、3年以上自然语言处理相关研发经验,3、熟悉自然语言处理领域和机器学习的基础理论和方法，扎实的技术基础，并有相关研究或项目经验,4、精通NLP领域当前热点和前沿技术,5、精通一种脚本语言（Python, Shell, Ruby等），动手能力强，对数据结构和算法设计有较深理解,6、优秀的程序设计、编写能力; 能把良好的设计理念，思想落实到项目实践中,7、学习能力强，能独立解决问题；善于学习总结，培养新人和团队,8、工作努力，头脑灵活，责任心强；良好的团队合作精神和沟通协调能力,9、致力于成为一名更好的技术专家，热衷于技术创新和解决难题，用新技术推动业务发展,1、提供 Github 账号、技术 Blog 链接等优先,2、有educational data mining 或 analytics的相关经验,3、有分词系统开发，文本分类系统构建，词典建设， 抽取系统构建，机器翻译项目经验的算法工程师优先考虑",1.5-3.5万/月,深圳-南山区  |  5-7年经验  |  本科  |  招1人  |  06-21发布,资深NLP自然语言处理算法工程师
搜狐视频,"负责搜索业务自然语言处理系统的构建，并将成果应用在搜索及其他业务中；,任职要求：,1.熟悉java或者Python语言编程，两者都熟悉尤佳，熟悉数据结构和算法设计；,2.熟练掌握机器学习和自然语言处理的基础理论和方法；,3.有分词、词性标注、实体词识别、知识图谱经历者优先；,4.具备优秀的逻辑思维能力，善于分析问题/解决问题；,5,有sklearn,TensorFlow使用者优先,1、全日制本科以上学历，有两年以上相关工作经验；,2、熟悉 Linux 平台、熟练使用Java，有扎实的计算机系统和算法基础知识，对数据结构和算法设计有较为深刻的理解；,3、热爱互联网，对搜索技术、探索未知领域有浓厚的兴趣，加分技能：在机器学习、自然语言处理等领域有相关经验或熟悉 Lucene、Solr 或 Elasticsearch；,4、具有良好的沟通能力，良好的团队合作精神； ,5、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情。",1.5-3万/月,北京-海淀区  |  无工作经验  |  本科  |  招1人  |  06-24发布,视频-产品技术中心-搜索算法工程师(NLP）(职位编号：sohu009523)
深圳市云才网络信息技术有限公司,"人工智能/音视频/大数据/NLP 方向技术专家,工作职责：,1、人工智能关键技术研究；,2、前沿研究，深度学习、语法语义分析技术在对话系统、需求理解、自动摘要、机器翻译、信息检索等领域的研究工作；,3、技术应用，使用前沿技术通过公司产品创造价值并带给最广泛的用户。,任职资格：,1、博士，计算机等相关专业；,2、使用C++/Python/OpenCV等开发人工智能相关算法，使用机器学习、深度学习等进行机器视觉、图像处理、语音文本处理、模式识别等相关的算法研究及产品开发；,3、有机器学习相关研究经历，能够熟练使用Torch或Caffe等深度学习框架,4、有C/C++编程快速开发的能力，能够熟练使用Torch或Caffe等深度学习框架,5、具有钻研精神，喜欢挑战，对算法研究与实现有强烈的兴趣，拥有在人工智能专业领域发展的意愿和能力；有相关经验优先考虑；,6、具有很强的责任心、上进心和主动性，乐于分享，敢于创新。",30-50万/年,深圳  |  无工作经验  |  博士  |  招5人  |  08-14发布,博士研究员(AI/大数据/音视频/NLP方向博士欢迎投递)
