company,jobrequest,salary,tags,title
北京博创尚和科技有限公司,"岗位职责：,1、负责ROS系统在机器人产品中的应用开发与优化；,2、搭建基于ROS的机器人测试、分析及评价的系统总体框架；,3、ROS系统下视觉及语音识别方案实现与优化；,任职要求：,1、熟悉开源机器人系统ROS，1 年以上从事机器人ROS系统开发产品经验；,2、精通linux程序架构设计，精通python、C++；,3、有opencv视觉库、SLAM及语音识别相关工作经验；,4、具有较强的逻辑思维能力、算法实现能力、沟通能力和团队组织协作能力；,5、热爱机器人，有嵌入式系统软硬件开发经验者优先；,公司网址：http://www.uptech-robot.com/,公司地址：朝阳区小营北路19号裕发大厦4层（地铁：15号线关庄）",1.2-1.6万/月,北京-朝阳区  |  1年经验  |  本科  |  招2人  |  08-14发布,ROS开发工程师
安徽指南针科创园发展有限公司,"岗位职责： ,1、对人机会话、人脸识别、语音识别产品编程开发； ,2、产品技术架构的改进和性能优化，参与产品的设计和演进； ,3、负责新技术的学习、研究和应用。 ,任职资格： ,1、本科或以上学历，计算机、自动化相关专业毕业； ,2、熟练使用Python2、3，语言经验在两年或以上，基本功扎实，熟练IDE； ,3、会写，会调，熟悉热门的Python库，包括但不限于AIML、pandas、Numpy等； ,4、不错的英文读写功力，无障碍阅读python相关技术文档； ,5、拥有一定的机器学习or深度学习建模能力； ,6、熟悉Linux的命令操作和Windows，Linux，安卓等操作系统； ,7、熟悉Python等开发语言，熟悉常用数据结构、软件设计模式； ,8、良好的代码编程风格，良好的团队协作意识。 ,福利待遇：5天/8小时工作日，双休，五险，工作午餐，国家法定节假日，节假日福利等。",0.7-1.2万/月,滁州  |  2年经验  |  本科  |  招8人  |  08-14发布,Python中级工程师
苏州天梭电梯有限公司,"职位要求：,1、1~2年工作经验，能独立完成项目的开发与上线；,2、精通 iOS开发， 对 Android 开发有初步的了解； ,3、熟悉TCP通信协议；,4、熟悉语音识别的实现；,5、熟练使用Xcode以及Android studio。",5-8千/月,苏州  |  1年经验  |  大专  |  招1人  |  08-14发布,iOS/Android开发工程师
上海态特网络科技有限公司,,0.9-1.2万/月,上海-黄浦区  |  3-4年经验  |  本科  |  招2人  |  08-14发布,资深软件测试工程师
锐迪科（重庆）微电子科技有限公司,"分以下四个方向：,1、负责语音信号处理（麦克阵列、回声消除、噪声抑制等前端处理）相关算法预研、开发、集成与测试；,2、负责本地语音交互（语音唤醒、命令词控制方向）相关算法预研、开发、集成与测试；,3、负责对已有语音、音频算法进行DSP实现与优化；,4、负责音效算法（数字效果器、3D环绕、声场重建等音频后处理方向）的开发、实现与优化。,1、自动化、电子信息通信、计算机类，硕士及以上学历；,2、熟练掌握语音信号处理的基本原理和方法；,3、通过CET6，拥有较强的英文文献阅读能力；,4、精通MATLAB/C语言编程。,以下要求只需满足一条即可：,1、至少研究过回声消除、噪声抑制、麦克风阵列波束成形、声源定位算法中的一种；,2、精通语音识别子方向（特征提取、噪声鲁棒性、置信度算法等）核心算法，至少掌握HTK、KALDI中的一种；,3、熟练使用C语言，能在DSP平台实现算法开发和调试；,4、熟悉音频编解码（Opus、Speex、MP3、AMR等）、音效后处理（虚拟低音、3D环绕、声场重建等）者优先。",1-2万/月,重庆-南岸区  |  无工作经验  |  硕士  |  招5人  |  08-14发布,2019校园招聘-IOT语音工程师1090(职位编号：UNISOC001090)
行知技术有限公司," 主要协同团队设计与实现语音识别等算法。,职位要求：, 1、语音识别算法研究方向，掌握语音处理基础理论和方法；, 2、熟练掌握c++或python编程语言，有linux环境开发经验优先；, 3、1年以上Python、或C/C++开发使用经验，熟练使用至少一种深度学习工具包，（如Tensorflow等）；, 4、熟练掌握常用的人工智能算法（神经网络、逻辑回归等）；, 5、全面的软件知识结构(操作系统、软件工程、设计模式、数据结构)；, 6、具备较好的数据结构与算法基础，较强的英语文献的阅读能力；, 7、具备良好的分析解决问题能力，良好的团队合作意识；",1-1.5万/月,南京-鼓楼区  |  无工作经验  |  招1人  |  08-14发布,初级算法工程师
联发科技股份有限公司,"整合基于Linux的智能语音解决方案，赋能传统行业设备加入人工智能和物联网功能。,    ,整合基于Android的智能语音和图像处理解决方案，包括智能语音识别，人脸识别以及应用处理等等。,1）学历专业：本科及以上学历，计算机，通信，电子，自动化等相关专业,2）工作经验：5年及以上软件开发、应用经验,3）专业技能：,熟练掌握C/C++语言（或者JAVA语言）者优先,有嵌入式软件开发经验者优先,有linux驱动、中间层、上层开发经验者优先,有Audio/Video/Display/WIFI/BT/Camera/Panel相关驱动开发经验者优先,有QT/surfaceflinger/ALSA/V4L2/FFMPEG等开发经验者优先,有Android  APK开发经验者优先,具有智能手机、平板电脑、机顶盒、智能音箱、智能电视、商业智能终端开发与技术支持经验者优先。,4）英语要求：能够阅读英文技术规格,                                                ,5）其他：有创业激情，做事有耐心，较强的执行力，良好的沟通能力，语言表达能力和团队合作精神。,1、 试用期缴纳五险一金；,2、 带薪年假、带薪病假及其他国家法定假日；,3、 节日福利、团队旅游、年度体检等。,深圳市南山区深圳湾科技生态园1区4栋联发科技大楼5楼芯发科技,注：深圳湾科技生态园位于深圳市科技园南区，附近高科技产业密集，交通便利，风景宜人，办公大楼自带食堂，健身房，淋浴房等，配套完善。,                                    ,芯发科技(www.zelustek.com)是芯片巨头联发科技的第七家全资子公司，专门针对国内市场，做人工智能和物联网相关产品解决方案。",1.5-2.5万/月,深圳-南山区  |  5-7年经验  |  本科  |  招3人  |  08-14发布  |  英语良好  |  计算机科学 软件工程,软件工程师
上海问之信息科技有限公司,"岗位描述,1、负责语音识别前端语音信号处理算法研究工作，提升语音识别准确率；,2、负责跟进前沿技术研究，不断优化语音识别前端处理算法；,3、负责麦克风阵列选型、评估及相关语音信号处理核心算法在各嵌入式平台上的实现；,岗位要求,1、语音识别及语音信号处理相关专业；,2、在信号处理领域有三到五年研究工作经验，从事过波束形成、降噪、声源定位、去混响、端点检测等信号处理的研发工作；,3、熟悉DNN/RNN/LSTM等深度学习模型，熟悉语音识别算法，精通C/C++，精通跨平台开发及ARM平台性能优化；,4、对国内外麦克风阵列及语音识别前端信号处理领域的最近研究进展及发展趋势有较深入跟踪和掌握；,5、具备良好的团队领导能力，以及较高的自我驱动力。",1-1.5万/月,上海-长宁区  |  3-4年经验  |  本科  |  招1人  |  08-14发布,算法工程师
合肥斌能信息科技有限公司,"      1.负责客服产品的业务需求分析，VUI交互设计、测试、及预上线工作； ,      2.负责客服产品语音识别优化需求收集、模型训练语料收集整理及用户说法确认； ,      3.各项运营指标的实现，实现产品成功应用；,      4.通过有效的数据分析和整合归纳需求，定期制定详细的产品运营策略并合理推动产品按期迭代。,      5.进行质检标准和业务规则方面的沟通讨论，做好分析系统功能使用、模型创建与优化、专题分析等工作，以及功能使用指导、产品原理解答、报表创建协助等等支持工作；,      6.运营工作中的问题以及新的业务需求，提供解决方案或实现方案。,任职要求,       1. 计算机、数学、统计或相关专业；熟练掌握Windows操作、基础的linux操作技能；,       2.具有较强的数据分析能力,能够对各类运营数据进行收集、归纳及分析。 熟练掌握SQL、SAS、R、SPSS等软件或脚本语言优先。,       3.对业务需求敏感，能够独立调研和分析业务需求。,       4.有一定的产品思维和方案设计能力，并能够使用visio绘制流程图。,       5.具备1年及以上互联网\电子渠道\产品设计、运营工作经验，有客服产品设计、运营工作的人员优先。 ,       6.有过呼叫中心的话务支撑或系统支撑经验优先。",4-6千/月,合肥-蜀山区  |  无工作经验  |  招2人  |  08-14发布,项目运营专员
北京捷通华声科技股份有限公司上海分公司,"1.负责公司灵云系列技术产品的售前技术支持等工作；,2.与客户进行技术交流，掌握、理解和识别客户的具体需求，能汇总收集需求，完成产品及系统平台的现场演示，编写技术应用服务方案等，编写投标类方案文件及标书的制作；,3.负责更新、整理技术支持手册；,4.收集营销人员培训需求，编制培训计划；,5.负责所分配的前端市场项目与后端技术产品开发部门的对接与项目的对接及进度跟踪。,任职资格：,1.学历要求：, -毕业于国家统招本科及以上学历；,2.工作经验：, -3年以上软件行业或互联网行业售前经验，有成功售前支持经验者优先；,3.能力要求：, -了解软件类应用或人工智能类产品整体实现过程；, -逻辑思维能力比较强，能根据不同客户情况，自主建立若干套表格系统进行需求描述、方案描述；, -熟悉或了解云计算，语音交互技术应用、智能客服应用、CTI行业应用等HCI技术与应用产品者优先；, -有至少一年开发经验者优先（android、ios、C++懂一门即可）；, -了解麦克风阵列技术与应用者优先。",1.5-2.5万/月,上海  |  3-4年经验  |  本科  |  招3人  |  08-14发布,售前工程师
深圳市成诺鼎业投资管理有限公司,"1.参与产品整体软件方案设计及模块设计文档编写,2.整合系统应用软件及底层驱动软件,3.负责产品的测试用例编写及软件功能测试,4.负责与硬件工程师联调测试等调试工作,任职要求：,1.计算机、电子相关专业，本科及以上学历，三年以上工作经验,2.熟练掌握C/C++语言，熟悉JAVA语言更佳,3.熟悉ARM体系结构及ARM Linux系统，熟悉硬件驱动程序，熟悉Android系统架构更佳,4.熟悉WiFi、BT应用集成开发,5.工作态度积极，做事认真，责任心强，团队意识强，抗压能力强,6.熟悉音频采集编码处理流程，有语音识别算法开发经验者优先,7.有MTK软件平台相关工作经验者优先",0.6-1.2万/月,武汉-江夏区  |  无工作经验  |  招1人  |  08-14发布,嵌入式软件工程师
